filenm,emotion,text,labels
M_000528,분노,아내가 아침마다 건강에 좋다고 채소 달인 물을 주는데 냄새가 역해.,2
M_000529,분노,고독사로 김 씨가 죽었는데 부패가 너무 심했어.,2
M_000530,분노,윗집 소음이 심해서 잠을 못 자겠어.,2
M_000531,분노,김 씨의 건강 타령하는 모습이 정말 꼴 보기 싫어.,2
M_000532,분노,박 씨 장례식장에서 김 씨가 너무 무례하게 행동해서 화가 나.,2
M_000533,분노,배드민턴 동호회의 태도가 마음에 안 들어.,2
M_000534,분노,보약이 맛이 없어서 먹을 때 구역질이 나.,2
M_000535,분노,양치를 할 때마다 헛구역질 때문에 힘들어.,2
M_000536,분노,길에서 흡연하는 사람들 담배 냄새가 너무 역해서 화가 나.,2
M_000537,분노,친구들이랑 술을 먹었더니 숙취 때문에 죽을 것 같아.,2
M_000538,분노,정신을 차려보니 벽에 내가 분칠해놓은 것을 발견하게 됐어. 이게 치매구나 생각하니 역겨워.,2
M_000539,분노,당뇨 합병증으로 고생 중인데 병원비 때문에 아들이 대출까지 받게 됐어. 이런 상황에 화가 나.,2
M_000540,분노,나에게 너무 화가 나 치매에 걸린 아내가 집을 나갔을 때 포기하려고 했어.,2
M_000541,분노,늙으면 죽어야 해. 다 늙어서 저게 무슨 추태야 어휴 역겨워.,2
M_000542,분노,죽는게 구역질이 나.,2
M_000543,분노,정년퇴직하고 만성질환은 없지만 죽음이 걱정돼.,2
M_000544,분노,건강한 데 고삼차 먹이는 아내 때문에 구역질 나.,2
M_000545,분노,고혈압에 눈병까지 겹치니 너무 힘들어 죽겠네.,2
M_000546,분노,아내가 고혈압 진단을 받았는데 평생 자기를 고생시킨 나 때문이라고 하니 억울하고 화가 나.,2
M_000547,분노,지인과 동업을 하기로 했는데 내가 지병이 생기자마자 다른 사람과 하게 됐어. 구역질이 나.,2
M_000548,분노,다른 애들에 비해 체격이 좋다고 친구를 괴롭히는 거 보면 정말 화가나.,2
M_000549,분노,우리 반 애들은 사소한 일에도 끊임없이 싸움해서 나는 머리가 아프고 속이 미식 거려.,2
M_000550,분노,학교에 가면 매일 학급 내 따돌림을 보게 되어서 나는 화가나.,2
M_000551,분노,내 친한 친구를 유치하게 놀려대는데 놀리는 애들이 너무 밉고 싫어.,2
M_000552,분노,친구들을 괴롭히는 애들을 보면 그 아이에게 왜 그렇게 사는지 물어보고 싶어서 답답해.,2
M_000553,분노,친구들에게 따돌림을 당해서 혼자 학교 쪽방에서 울면서 빵을 먹는 나 자신이 너무 비참해.,2
M_000554,분노,애들이 말도 안 되는 거로 나에게 시비를 걸면 어떻게 해야 할지 모르겠어서 답답해.,2
M_000555,분노,친구들 중에 본인이 왕인 줄 알고 다른 사람들을 하녀 취급하는데 그런 애들을 보면 역겨워.,2
M_000556,분노,어제 나에게 친구가 욕을 해서 나는 기분이 나쁘고 그 친구를 다시는 보고 싶진 않아.,2
M_000557,분노,친구가 나의 마음에 큰 상처를 주어서 그 친구를 저주하고 싶고 증오하고 싶어.,2
M_000558,분노,나 빼고 노는 친구들이랑은 기분이 나빠서 더 이상 잘 지내고 싶지 않아.,2
M_000559,분노,친구들 중에 솔직하지 않고 가식적으로 행동하는 애들은 밉고 보면 짜증 나.,2
M_000560,분노,선생님이 반 일등한테만 교내대회를 알려주셔서 너무 화가 나.,2
M_000561,분노,학교에서 공부 잘 하는 친구들한테만 교내 상을 몰아줘서 너무 화가나.,2
M_000562,분노,선생님이 친구들은 상담을 길게 해줬는데 나만 짧게 해줘서 너무 화가나.,2
M_000563,분노,내 친구들은 내가 아니라 내가 공부를 잘해서 나랑 같이 다니려고 해서 너무 화나.,2
M_000564,분노,내 인사도 무시하던 친구가 내가 전교 일등 했다는 소식을 듣고 갑자기 친한 척을 해서 불쾌해.,2
M_000565,분노,담임선생님이 월요일마다 공부 잘하는 친구한테만 반갑게 인사해주셔. 너무 화나.,2
M_000566,분노,오늘 시험을 봤는데 친구가 자기가 푼 답이 자꾸 정답이라고 우겨서 너무 짜증나.,2
M_000567,분노,담임선생님이 기분이 안 좋을 때마다 자꾸 우리 반 애들한테 화풀이를 하셔서 너무 짜증나.,2
M_000568,분노,반장이 본인 말 안 들으면 큰일 날 것처럼 굴어서 짜증나.,2
M_000569,분노,직장에서 직원들이 서로들 이간질하고 따돌리는 데 보고 있자니 추악해.,2
M_000570,분노,상사가 권위를 남용해서 직원들을 괴롭히는데 보고만 있자니 구역질이 나.,2
M_000571,분노,과장이 동기에게 성희롱적인 말을 했을 때 구역질이 났어.,2
M_000572,분노,직위를 남용해서 직원들을 제멋대로 부려먹는 상사를 보고 있자니 구역질이 나.,2
M_000573,분노,취업 못하는 친구들을 비하하는 사람이 있는데 더 이상 친구로는 지낼 수 없을 것 같아.,2
M_000574,분노,내 장래희망에 대해서 함부로 이야기를 한 친구로부터 모멸감을 느꼈어.,2
M_000575,분노,직장 내 성희롱을 보고 있자니 너무 역겨워.,2
M_000576,분노,정말 많은 회사에서 나를 탈락시키니 이제는 취업만 떠올려도 구역질 나.,2
M_000577,분노,직장에서 너무 많은 업무에 시달리고 이제는 회사를 가기가 싫어졌어.,2
M_000578,분노,회사에서 겪는 대인관계의 어려움 때문에 구역질 나.,2
M_000579,분노,모두가 자기 자신의 이익만을 위해 일하는 태도가 보기 역겨워.,2
M_000580,분노,모두가 손해 보는 일이나 프로젝트에는 서로들 지원하지 않으려고만 해. 화가 나.,2
M_000581,분노,과장님이 잘못한 일을 나한테 미뤘어. 어떻게 그럴 수 있는지 구역질이 나.,2
M_000582,분노,동료가 잘못한 일에 대해 억울하게 지목 당한 나만 잘리게 되었어. 정말 화가 나네.,2
M_000583,분노,차장님이 자꾸 회사 업무 외에 사적인 일을 시키네. 자기 딸 수학 숙제를 대신 해달래.,2
M_000584,분노,면접 때 나를 뽑을 것처럼 칭찬하고 추가 질문을 하던 회사가 결국 나를 뽑지 않았어.,2
M_000585,분노,나를 걱정해주던 동기가 속으로 나를 무시하고 있단 사실을 알고 나니 화가 나네.,2
M_000586,분노,회사 화장실에서 우연히 내 험담을 듣게 되었어. 막상 들어보니 화가 치밀어 오르네.,2
M_000587,분노,기술직으로 먹고 사는 게 자부심이 들 때도 있지만 이따금 무시를 당하는 거 같아 화가 나.,2
M_000588,분노,열불 나는 일이 생겼어. 다른 부서 동료들이 내가 속한 팀이 힘이 없는 조직이라 비웃네.,2
M_000589,분노,급하게 화재 신고를 받고 간 현장은 아비규환이야 너무 끔직했어. 구역질이 나올 거 같아.,2
M_000590,기쁨,친구들이 나를 더 이상 왕따 안 시키고 놀아주기 시작했어.,0
M_000591,기쁨,나도 드디어 친구가 생겼어.,0
M_000592,기쁨,그 아이를 다시 안 본다고 생각하니 기분이 너무 좋아.,0
M_000593,기쁨,나를 따돌렸던 애들이 선생님께 혼났어.,0
M_000594,기쁨,학교에 나를 괴롭히는 애들이 없으니 이상해.,0
M_000595,기쁨,친구가 더 이상 나를 미워하지 않는 것 같아 좋아.,0
M_000596,기쁨,나를 괴롭히던 애가 드디어 징계를 받게 되었어.,0
M_000597,기쁨,친구들이 더 이상 나를 안 괴롭히겠다고 약속했어.,0
M_000598,기쁨,싸웠던 친구와 다시 친하게 지내기로 했어. 너무 좋아.,0
M_000599,기쁨,나를 괴롭히던 친구들이 나에게 사과를 했어.,0
M_000600,기쁨,이제 학교 가는 게 더 이상 무섭지 않게 되었어.,0
M_000601,기쁨,날 괴롭히던 친구가 선생님한테 혼났어. 너무 좋아.,0
M_000602,기쁨,지금 기분이 날아갈 거 같아.,0
M_000603,기쁨,이번 시험은 진짜 잘 본거 같아.,0
M_000604,기쁨,나는 지금이 내 인생에서 제일 행복한 거 같아.,0
M_000605,기쁨,진짜 복잡하고 어려운 문제를 몇 시간에 걸쳐서 풀었어.,0
M_000606,기쁨,아주 좋은 일이 있어서 기분이 좋아.,0
M_000607,기쁨,나 선생님한테 칭찬받았어.,0
M_000608,기쁨,내가 갖고 싶은 핸드폰을 아빠가 선물로 사준신대.,0
M_000609,기쁨,이번에 구월 모의고사를 보았어.,0
M_000610,기쁨,내가 전교에서 십 등 안에 들었어.,0
M_000611,기쁨,이번에 맡았던 프로젝트를 성공시켜서 승진하게 됐어. 너무 기뻐.,0
M_000612,기쁨,드디어 내가 꿈에 그리던 회사에 합격했어. 기분이 너무 좋아.,0
M_000613,기쁨,부서를 발령받았는데 내가 원하던 부서에 배치 받게 되어서 너무 기뻐.,0
M_000614,기쁨,퇴사해서 걱정이 많았는데 한 번에 시험에 합격해서 너무 기분이 좋아.,0
M_000615,기쁨,드디어 내 분야에서 최고의 전문가로 많은 사람들에게 인정받게 됐어.,0
M_000616,기쁨,이번 계약을 성공적으로 성사시키면서 회사 사람들로부터 능력을 인정받아서 너무 기뻐.,0
M_000617,기쁨,졸업하고 다들 취업 때문에 걱정이 많았는데 이번에 친구들이랑 모두 좋은 회사에 들어가게 됐어. 너무 행복해.,0
M_000618,기쁨,항상 내가 잘되길 바라시던 부모님이 내가 취업됐다는 이야기를 듣고 너무 기뻐하셨어. 그 모습을 보니 너무 행복해.,0
M_000619,기쁨,내가 이끈 프로젝트가 이번에 대성공으로 끝났어. 너무 기뻐.,0
M_000620,기쁨,긴장하면 말을 잘 못해서 면접이 너무 걱정됐는데 미리 연습했던 질문들을 받아서 면접을 잘 마쳤어. 지금 너무 기뻐.,0
M_000621,기쁨,회사를 그만둘 때 걱정이 많았는데 프리랜서로 더 많은 일들을 맡게 됐어. 좋은 시작인 것 같아서 기분이 좋아.,0
M_000622,기쁨,월급 협상으로 여섯 식구가 함께 살 수 있는 충분한 생활비를 마련할 수 있게 돼서 너무 기뻐.,0
M_000623,기쁨,어제 친한 친구를 만나서 너무 기뻐.,0
M_000624,기쁨,항상 주변 사람들이 나를 아껴주는 것이 느껴져서 감사하고 기뻐.,0
M_000625,기쁨,힘들 때 의지가 되어주는 좋은 친구들이 곁에 있어서 너무 좋아.,0
M_000626,기쁨,내 친한 친구가 있는데 시간이 흘러도 여전히 돈독해서 기뻐.,0
M_000627,기쁨,내 결혼식에 정말 많은 사람들이 찾아와서 너무 기뻤어.,0
M_000628,기쁨,부모님이 돌아가신 날은 나와 별로 친하지 않았던 사람들까지 와줘서 위로가 됐어.,0
M_000629,기쁨,친구와 함께 지원한 회사에서 동시에 합격통보를 받아서 너무 기뻐.,0
M_000630,기쁨,과 후배들과 준비한 공모전이 좋은 성적으로 입상을 해서 아주 기뻐.,0
M_000631,기쁨,내가 싫어하던 선배가 퇴사해서 기뻐!,0
M_000632,기쁨,오늘 아내가 산부인과를 갔는데 임신 사 주차래. 너무 기뻐.,0
M_000633,기쁨,우리 딸이 연습생 생활을 이 년 했는데 드디어 오디션에 합격했대!,0
M_000634,기쁨,정말 기분이 좋아.,0
M_000635,기쁨,우리 아이들이 많이 자랐더라고.,0
M_000636,기쁨,요샌 작은아들 얼굴만 봐도 기뻐,0
M_000637,기쁨,기쁜 일이 있어. 이번에 아들이 서울대를 가서 서울로 이사 갈 계획이야.,0
M_000638,기쁨,아이들이 이번에 시험을 쳤는데 성적이 올라서 기분이 좋아.,0
M_000639,기쁨,아이가 원하던 대학교에 합격했어.,0
M_000640,기쁨,가족이 화목해서 좋아.,0
M_000641,기쁨,아이와 여행다녀왔어.,0
M_000642,기쁨,아이 성적이 많이 올랐어!,0
M_000643,기쁨,다음 주 딸아이랑 좋아하는 가수 콘서트에 가기로 했어.,0
M_000644,기쁨,오늘부터는 내가 설거지를 담당하기로 했어.,0
M_000645,기쁨,나 너무 기뻐. 밥 안 먹어도 배가 불러.,0
M_000646,기쁨,이번 명절엔 아내랑 두 딸과 함께 시골에 내려갔는데 감회가 새로웠어.,0
M_000647,기쁨,오늘 가족끼리 간 놀이동산에서 아들을 두 시간 만에 찾았어.,0
M_000648,기쁨,아이들 유학 때문에 기러기 부부로 지내다가 삼 년 만에 아내와 아이들을 만났어. 너무 행복해.,0
M_000649,기쁨,아들이 생일 선물로 내게 값비싼 넥타이를 선물했어. 정말 기뻐.,0
M_000650,기쁨,아들이 재수 끝에 간절히 원하던 명문대학교에 합격해서 정말 행복해.,0
M_000651,기쁨,아들이 그간 고깃집에서 아르바이트해서 번 돈을 모아 아내와 함께 여행을 보내줬어. 참 대견하고 고마워.,0
M_000652,기쁨,오늘 늦둥이를 봤어.,0
M_000653,기쁨,이번에 임플란트를 해서 너무 좋아!,0
M_000654,기쁨,암에서 완치됐어. 행복해. 너무 기뻐.,0
M_000655,기쁨,이번에 국가에서 시행하는 정책에 대상으로 선정돼서 다행이야.,0
M_000656,기쁨,오늘 건강검진에서 정상이 나왔어.,0
M_000657,기쁨,정년퇴직하고 만성 질환이 없어서 다행이야.,0
M_000658,기쁨,얼마 전에 건강검진을 받았는데 모두 정상 판정이 나왔어.,0
M_000659,기쁨,전립선암이 완치가 됐대!,0
M_000660,기쁨,혈압이 많이 내려갔네!,0
M_000661,기쁨,나 심장 스텐트 삽입수술을 했는데 수술도 잘되고 회복도 잘 되어서 퇴원했어. ,0
M_000662,기쁨,나는 은퇴 전부터 건강관리를 꾸준히 해왔기 때문에 아직은 건강에 자신이 있어.,0
M_000663,기쁨,나는 요즘 매일 운동을 하니까 사는 게 기뻐.,0
M_000664,기쁨,친구가 아팠는데 건강을 회복해서 너무 기뻐.,0
M_000665,기쁨,경사 났네. 경사 났어.,0
M_000666,기쁨,딸이 오늘 손녀를 낳았대!,0
M_000667,기쁨,며느리가 임신했다고 하네. 꽃다발이라도 보내줘야겠어!,0
M_000668,기쁨,좋은 일이 생겼다네.,0
M_000669,기쁨,요즘 너무 신이나.,0
M_000670,기쁨,저번에 병원에서 검사 받았던 거 결과가 나왔어 다들 걱정이 많던데.,0
M_000671,기쁨,디스크 수술 받고 입원해있는데 간만에 기분이 날아갈 것 같네.,0
M_000672,기쁨,위암 수술 결과가 좋아서 오늘 의료진에게 음료수 돌렸어.,0
M_000673,기쁨,친구가 우리부부 결혼기념일이라고 비행기 티켓 선물해줘서 너무 기뻐.,0
M_000674,슬픔,날 심부름시키고 괴롭히는 애들한테 이제 싫다고 말하기도 지쳤어.,4
M_000675,슬픔,매일매일 무서운 애들과 같은 공간에서 있다니 너무 무서워.,4
M_000676,슬픔,우리 반의 학교폭력에 대해 누군가에게 말하고 싶어. 내 마음이 너무 답답해.,4
M_000677,슬픔,어제는 내 친구까지 학교에서 집단폭행을 당했어. 정말 착잡하다.,4
M_000678,슬픔,나는 이제 친구들과의 관계가 돌이킬 수 없게 됐어. 너무 당황스럽고 속상하다.,4
M_000679,슬픔,날 때리는 애들 사이에서 학교생활을 정상적으로 이어나가기가 너무 힘들어.,4
